City,Price,Title,bedroom,ft
manchester,1620,have a lofty thanksgiving in your manchester mi 1 loft,2,1008
manchester,1660,blending relaxation  sophistication to create the ideal place,2,1044
hamptonbeach,1650,two bedroom apartment near the beach,2,
manchester,1360,2 bedroom 1 bathroom pet friendly,2,
manchester,1660,live like you want that's our anthem,2,1044
swanzey,1255,schedule a tour walk in closets heat included,2,1018
dover,1539,$500 off move in costs   ready for  move in,2,
manchester,1810,unparaeled views exceptional style nonstop luxury unit 215,2,1035
manchester,1810,location community quality living it starts here unit 209,2,1020
nan,2066,2 bedroom   pet friendly with some restrictions we landscaped grounds,2,1097
laconia,1255,come see how beautiful apple ridge is in the fa,2,984
nashua,1795,stunning unique and very upscale unit 324,2,1098
laconia,994,income qualify today,2,973
lebanon,1900,fitness center recycling public transportation elevator storage,2,1000
nan,1700,two bedrooms pet friendly   wd in the unit manchester ,2,1125
nan,1700,elevators for your convenience exceent location  pet friendly,2,1125
nan,1660,pre lease now for january 2 bed 2 bathpet friendly,2,949
keene/swanzey,1310,lovely apartment in a desirable neighborhhod,2,
manchesternh,1461,open and bright,2,985
manchester,1000,beautiful 2 bedroom in manchester,2,
salem-rockinghamarea,2170,be the first to live here beautiful new luxury unit pet friendly,2,
salem-rockinghamarea,2180,be the first to live here beautiful new luxury unit pet friendly,2,
nan,1813,2 bedroom   lighted tennis  basketba courts year round bbq stations,2,933
nan,2188,2 bedroom   walk in closets plank flooring 9 ft ceilings,2,1097
nashua,1425,dog and cat friendly 2br on 2nd floor move in next week,2,1050
nan,1827,2 bedroom   fu size washer and dryer in each home granite counterto,2,949
nan,1777,2 bedroom   oversized garden tubs state of the art clubhouse with wifi,2,933
salem-rockinghamarea,2170,be the first to live here beautiful new luxury unit pet friendly,2,
nashua,1795,  hop on over to lofts 34 122,2,952
manchester,1360,2 bedroom heat and hot water included,2,
nan,2066,2 bedroom   easy access to the 12 mile heritage trail plank flooring,2,1097
franklinnh...,850,deal nice townhouse style 2 bdrm w views of winni river,2,820
manchester,1810,make your move before it's too late   207,2,1035
manchester,1810,beautiful original hardwood floors plus bonus room 224,2,1029
laconia,1255,best wooded view apple ridge has to offer this ones a keeper,2,984
milford,1495,beautiful 2 bedroom town homes fu basement,2,1000
manchester,1785,no application fees centray located in manchester 115,2,1012
nan,1700, move in specials ca now and cut down some costs manche,2,1125
3773,875,available next week,2,1100
manchester,1700,ca today time is running out on savings at carisbrooke,2,1125
nan,1828,2 bedroom   granite countertops adjustable track lighting,2,933
portsmouth,2000,2 bedroom apartment in downtown portsmouth,2,
berlin,950,2 bedroom house,2,
manchester,1455,spacious 2 bedroom apartments starting at $1455 heat and hw include,2,975
"134mammothrd,hooksett",1200,2 bedroom apartment in hooksett,2,
keenenh,1265,apartment available,2,
stoddard,1200,apartment for rent,2,
manchester,1200,heated 2 bedroom,2,
nashua,675,room available wd in unit,2,
nashua,1795,lofts 34 much to do much to see check us out franklin street 108,2,1098
nashua,1795,lofts 34 now offering one month free rent come see 107,2,1098
nashua,1795,if your ë¢ were made for walking walk on over to lofts 34,2,1098
southberwick,1600,2br15bath house for rent $1600   utilities,2,1500
manchester,1455,heat and hot water included smoke free great location next to 93293,2,975
dover,1529,a renovated two bedroom apartment  close to downtown dover,2,
laconia,1255,no more laundromat we provide a washerdryer in a laconia apts,2,984
"108wmainstreet,merrimac,ma",1849,luxury 55  active adult community  coming soon to merrimac ma,2,1071
manchester,1350,in the heart of the city,2,
swanzey,1354,perfect location patio wa to wa carpet,2,1079
westlebanon,1325,2 bedroom west lebanon   short lease with option to renew,2,
"80golfviewdrive,manchester",1550,greenview townhomes,2,1200
summerstreet,1395,two bedroom apartment 5 minute walk to downtown dover,2,650
1850frontstmanchesternh,1850,regency west luxury 55  apartments,2,1140
lebanon,1900,views available on site maintenance high speed internet storage,2,999
nashua,1825,come check out our spooktacular views at lofts 34   230,2,1066
3countryclubdrmanchesternh,1875,rivers edge condos in manchester luxury 55  community,2,1470
nan,1550,two bed wbonus room   heat water  wd included,2,985
nashua,1495,beautiful top floor 2br wrenovated kitchen and new vinyl flooring,2,980
swanzey,1255,convenient location wa to wa carpet hot water included,2,1018
laconia,1255,make the move to apple ridge in laconia  ca today for availability,2,984
manchester,1360,2 bedroom 1 bathroom pet friendly,2,
manchester,1890,we are creepin' it real at lofts at mi west 12,2,1090
laconia,994,ca today to income qualify for our waitlist,2,973
nan,1700, cut down on those move in costs with our move in specials,2,1125
nan,1700,two bedrooms pet friendly   wd in the unit manchester ,2,1125
westsidemanchester,1250,125000  2 bedroom with 1 car garage,2,
"onewaterfordway,manchester",1461,two bedroom apartment for rent,2,985
nashua,1269,nashua large slider to balc great storage walk to shopsmoviespark,2,832
hampton,1500,2 bedroom 1 bathroom,2,810
alton,1200,double wide private land  easy access off highway,2,1456
35brownave.,1095,nice 2 bedroom 2nd floor,2,
tilton,898,tilton affordable townhouses apply today,2,
meredith,862,meredith affordable garden style units apply today,2,
wolfeboro,730,wolfeboro garden style apts  townhouses apply today,2,
"york,me",1200,2 bedroom apartment,2,700
"york,me",1300,new 2 bedroom apartment,2,750
lebanon,1960,laundry service pick up and delivery elevator views available,2,1010
manchester,1360,2 bedroom 1 bathroom pet friendly,2,
chesterfield,900,2 bedroom apt  keene area  available now,2,750
laconia,1255,affordablebamboowasherdryerlaconiagranite,2,984
nashua,1500,location location location  welcome home to pheasant run,2,750
keene/swanzey,1325,private keene neighborhoodincludes heathot water  covered parking,2,
manchester,1660,mi no 1 wow factor,2,1044
nan,1862,2 bedroom   granite countertops gas burning fireplaces plank flooring,2,949
manchester,1810,celebrate the holidays with us   lmw,2,1035
"concord,n.h.",1155,concord 2 bedroom executive coming up november ,2,778
manchester,1810,the wow factor at lmw,2,1020
manchester,1785,the hottest digs in manchester nh,2,1012
"108wmainstreet,merrimac,ma",1849,luxury 55  active adult community  coming soon to merrimac ma,2,1071
nashua,1795,franklin street lofts   luxury at its finest (103),2,1098
nan,1700, move in specials ca now and cut down some costs manche,2,1125
nan,1700, get $300off first month rent move in ready 2b1b manchester,2,1125
30frontstreet,1525,cotton mi   free rent   2 bedroom,2,917
dover,1225,2 bedroom with storage walking distance to downtown (m2),2,
dover,1300,$1300  2 3br great location close to downtown a must see p5,2,
manchester,1890,11   so many windows upgraded manchester mi apt w private ent,2,
manchester,1890,15   private entrance 2 bedroom manchester mi apartment,2,
hampton,1400,sunny marsh view walk to north beach,2,
"58branchturnpike,concord",1025,$1025 2br   edgewood heights condominiums   desirable unit,2,900
laurelst,1050,manchester nh   eastside   2 bedroom apt,2,900
nashua,1750,nashua 2br1 bath duplex $1750 including hhw,2,1100
westlebanon,1550,west lebanon 2 bedroom for rent,2,1175
"wells,maine",1500,2 bed15 bath duplex available 12118,2,1200
3troonterraceunit21,1295,holderness two bedroom 15 bathroom condo for rent,2,1300
nan,1400,two bedroom apartment,2,
manchester,1850,warm up with our hot specials at lofts 34 311,2,1035
laconia,1255,don't you deserve stainless steel applianceswe have it a in laconia,2,984
manchester,1635,where luxury meets convenience mi west(104),2,911
manchester,2145,unique downtown living 3br   den  laundry in unit  16,2,1515
manchester,1785,adorable historic  comfy 2 br in manchester's mi west (129),2,1035
laconia,1255,treat yourself this holiday season to the nicest apts in laconia,2,984
laconia,1255,apple ridge fancy living without the fancy cost,2,984
nashua,1795,you' fa crazy in love with the lofts 34 110,2,1098
manchesternh,1461,price drop,2,985
nashua,1795,ain't nobody got time for apartment searching lofts 34 309,2,1098
nashua,1725,ç love where you live lofts 34 19,2,1066
nan,1150,beautiful  clean  2nd flr    sma office  pkg (2),2,1100
nashua,1795,riverfront community just a walk from downtown nashua lofts 34214,2,1098
manchester,1890,spacious living so you can live outside the lines   annex  12,2,1090
manchester,1810,blending relaxation  sophistication 247,2,1020
manchester,1635,136   make your commute a breeze easy access to 93293,2,
portsmouth,1275,portsmouth 2 bedroom available now,2,
nan,1275,new 2 br apt in laconia nh,2,1000
laconia,1255,give yourself a holiday gift this seasonan apt  apple ridge,2,984
lebanon,2125,lebanon 3 br 25 bath with attached garage,2,1700
manchester,1710,you' find our apartments very apeeling at lofts of mi west 318,2,930
59oldhacketthillrdmanchesternh,1810,regency heights exclusive 55  living,2,1140
50pointeplacedover,2100,dover nh pointe place apartment unit 212,2,1074
nashua,2035,get eggcited for lofts 34 in nashua set up a tour today,2,1340
"80golfviewdrive,manchester",1550,greenview townhomes,2,1200
1850frontstmanchesternh,1850,regency west luxury 55  apartments,2,1140
3countryclubdrmanchesternh,1875,rivers edge condos in manchester luxury 55  community,2,1470
"108wmainstreet,merrimac,ma",1849,luxury 55  active adult community  coming soon to merrimac ma,2,1071
lebanon,2055,short term lease wheelchair access on site management dog park,2,1093
manchester,1660,november move  the lofts at mi 1  manchester,2,1044
nashua,1400,two bedroom deluxe apartment,2,1037
nashua,1440,2 bed corner unit   $100 off first months rent if you apply same day,2,832
nashua,1440,2 bed corner unit   $100 off first months rent if you apply same day,2,832
nashua,1400,two bedroom deluxe apartment,2,1037
nashua,1400,two bedroom deluxe apartment,2,1037
nashua,1400,two bedroom deluxe apartment,2,1037
nashua,1480,receive $100 off 1st months rent if you apply same day,2,1037
keene/swanzey,1310,no worries about paying for heat we pay for your heat water,2,
nashua,1440,2 bed corner unit   $100 off first months rent if you apply same day,2,832
nashua,1400,two bedroom deluxe apartment,2,1037
59oldhacketthillrdmanchesternh,1810,regency heights exclusive 55  living,2,1140
"80golfviewdrive,manchester",1550,greenview townhomes,2,1200
1850frontstmanchesternh,1850,regency west luxury 55  apartments,2,1140
3countryclubdrmanchesternh,1875,rivers edge condos in manchester luxury 55  community,2,1470
winnacunnetrd,1300,200 yds from the wa at north beach,2,900
"108wmainstreet,merrimac,ma",1600,luxury 55  active adult community  coming soon to merrimac ma,2,889
nashua,1825,donut pass up this property  ask about free rent,2,1066
manchester,1700,ca today time is running out on savings at carisbrooke,2,1125
nan,1700, move in specials ca now and cut down some costs manche,2,1125
laconia,1255,celebrate the holidays in your new laconia apartment,2,984
manchester,1810,renovated and modern apartment living right in manchester (207),2,1035
milford,875,many new features in the in town rental home with new electricplumbin,2,1123
nashua,1795,apartment searching leaving teardrops on your guitar lofts 34 301,2,908
nashua,1425,top floor corner unit 2br home ready now,2,1050
59oldhacketthillrdmanchesternh,1810,regency heights exclusive 55  living,2,1140
"80golfviewdrive,manchester",1550,greenview townhomes,2,
nashua,1795,welcome to the lofts they've been waiting for you lofts 34 108,2,1098
nashua,1795, no rain inside lofts 34  ca for an appointment,2,1098
1850frontstmanchesternh,1850,regency west luxury 55  apartments,2,1140
3countryclubdrmanchesternh,1875,rivers edge condos in manchester luxury 55  community,2,1470
laconia,1255,apple ridge is the apple of laconia come check out your new home,2,984
manchester,1785,better hurry these mi apartments fly 129,2,1012
89fourthst,1075,2 bedroom,2,
manchester,1785,loft style living in manchester 115,2,1012
manchester,1810,start november right with a new apartment 217,2,1035
laconia,1000,for jen and gayle only,2,
nearstjoeshospital,1300,quiet 2 bedroom,2,900
31chestnut,1250,nashua 2 bedroom,2,
laconia,1255,wooded viewprivate patiostainless applianceslaconiawasherdryer,2,984
"108wmainstreet,merrimac,ma",1849,luxury 55  active adult community  coming soon to merrimac ma,2,1071
manchester,1635,lifestyle location and pet friendly at lofts of mi west 104,2,930
"80golfviewdrive,manchester",1550,greenview townhomes,2,1200
59oldhacketthillrdmanchesternh,1810,regency heights exclusive 55  living,2,1140
1850frontstmanchesternh,1850,regency west luxury 55  apartments,2,1140
3countryclubdrmanchesternh,1875,rivers edge condos in manchester luxury 55  community,2,1470
laconia,1255,live where the world comes to play  lakes region in laconia,2,984
nan,1700,24 hr maintenance at carisbrooke 2b1b available now manchester nh,2,1125
nan,1250,2 br   reay nice washer dryer dishwasher micro,2,825
downtownnashuanh,1750,2 bedroom   large with river view,2,1297
nan,1970,2 bedroom   on site management staff mini blinds granite countertops,2,1097
